business_id,username,user_id,review_id,review_text,star_rating,calculated_senti_rating,total_senences,very_posivite_counts,posivite_counts,neutral_counts,very_negative_counts,negative_counts,nlp_sentences
pinstripes-chicago-2,Michelle Brady S.,XK4KkZI1VcFKBLiWLaDOtw,cncYLs8ZjRkw12wuMwTjiw,"Eat, drink and play. 3 in 1 at Pinstripes. It&#39;s a gigantic restaurant located on the Chicago River in the historic River East Arts Center. Very modern and open. They offer a bowling room for both individuates and groups for all age, perfect for family as well. they also have another fun and interesting sport, Bocce, if you now how to play or just want to learn. It looks very fun. Who knows how to play Bocce, hit me up and let&#39;s go. I like to try new things.
Both sports are very inexpensive. The bowling price starts as low as $8/hour. The Bocce starts as low as $5/hour. Bowling shoes ($5)are required and are charged per person but it includes complimentary Pinstripes socks, that&#39;s great.
Separate menu at the bar section and for dinning room. so much to choose from. The price is so reasonable. They have a big wine selection for the wine loves. I love their happy hour menu, some of the appetizers are half off and as low as $4 every Monday through Friday from 3 to 6:30 pm. Now, you know when to come and catch me, LOL.  I go there for happy hour and happy tummy. Great service and fun atmosphere. 
Highly recommended for a fun day with friends. In the summer they will open up their gorgeous patio with a beautiful river view/city view. I love hanging out with friends and enjoy my wine there. Can&#39;t wait for the weather to get better. I miss that quality time.",5,5,18,0,13,8,0,5," 
eat , drink and play . : Neutral
3 in 1 at pinstripes . : Neutral
it 's a gigantic restaurant located on the chicago river in the historic river east arts center . : Negative
very modern and open . : Positive
they offer a bowling room for both individuates and groups for all age , perfect for family as well . : Positive
they also have another fun and interesting sport , bocce , if you now how to play or just want to learn . : Positive
it looks very fun . : Positive
who knows how to play bocce , hit me up and let 's go . : Positive
i like to try new things . : Neutral
both sports are very inexpensive . : Neutral
the bowling price starts as low as $ 8/hour . : Negative
the bocce starts as low as $ 5/hour . : Negative
bowling shoes -LRB- $ 5 -RRB- are required and are charged per person but it includes complimentary pinstripes socks , that 's great . : Positive
separate menu at the bar section and for dinning room . : Neutral
so much to choose from . : Neutral
the price is so reasonable . : Positive
they have a big wine selection for the wine loves . : Neutral
i love their happy hour menu , some of the appetizers are half off and as low as $ 4 every monday through friday from 3 to 6:30 pm . : Positive
now , you know when to come and catch me , lol . : Neutral
i go there for happy hour and happy tummy . : Positive
great service and fun atmosphere . : Positive
highly recommended for a fun day with friends . : Positive
in the summer they will open up their gorgeous patio with a beautiful river view/city view . : Positive
i love hanging out with friends and enjoy my wine there . : Positive
ca n't wait for the weather to get better . : Negative
i miss that quality time . : Negative"
pinstripes-chicago-2,Wendy L.,YK49b7F2xzLjS9TruaaBtg,ObH2hsyb9IELvy8nighpFw,"I came here for Sunday buffet brunch and the food was fantastic! Definitely bring a big appetite and try everything. The buffet price also includes one mimosa. There was nothing on my plate I didn&#39;t like/finish and service was attentive, hence the five stars. 
They make a little of everything. There&#39;s an omelette station, a waffle station, breakfast sausage, smoked salmon, shrimp cocktail, prime rib, roasted turkey, salads, baked goods, chicken tenders, grilled veggies, pasta, fresh fruit, and a chocolate fountain with all the goodies for dipping. The cheesecake at their chocolate fountain station was heavenly good.
I don&#39;t usually order waffles when I go out, so I had to take advantage and try their mini waffles, which they make to order. Oh my, they were the best waffles I have ever tasted. The waffle was so fragrant, pillowy soft and slightly sweet from soaking up the syrup. They serve it with fresh whipped cream (choose among plain, balsamic, or NUTELLA) and fresh cut strawberries. I can&#39;t think of many things that can eat good old fresh whipped cream.",5,5,11,1,5,1,0,5," 
i came here for sunday buffet brunch and the food was fantastic ! : Verypositive
definitely bring a big appetite and try everything . : Positive
the buffet price also includes one mimosa . : Positive
there was nothing on my plate i did n't like/finish and service was attentive , hence the five stars . : Negative
they make a little of everything . : Neutral
there 's an omelette station , a waffle station , breakfast sausage , smoked salmon , shrimp cocktail , prime rib , roasted turkey , salads , baked goods , chicken tenders , grilled veggies , pasta , fresh fruit , and a chocolate fountain with all the goodies for dipping . : Negative
the cheesecake at their chocolate fountain station was heavenly good . : Positive
i do n't usually order waffles when i go out , so i had to take advantage and try their mini waffles , which they make to order . : Negative
oh my , they were the best waffles i have ever tasted . : Negative
the waffle was so fragrant , pillowy soft and slightly sweet from soaking up the syrup . : Positive
they serve it with fresh whipped cream -LRB- choose among plain , balsamic , or nutella -RRB- and fresh cut strawberries . : Positive
i ca n't think of many things that can eat good old fresh whipped cream . : Negative"
pinstripes-chicago-2,Kirk B.,#NAME?,YyggD7P-JALG8mEO7V62vA,"We stop in to bowl and get out of the rain. This really not a bowling alley, but more of a social eating place. They only have 11 lanes and countless eating area, downstairs, patio and upfront. The best part is the patio with the lake runs behind.",4,1,2,0,0,2,0,2," 
we stop in to bowl and get out of the rain . : Neutral
this really not a bowling alley , but more of a social eating place . : Negative
they only have 11 lanes and countless eating area , downstairs , patio and upfront . : Negative
the best part is the patio with the lake runs behind . : Neutral"
pinstripes-chicago-2,Francis R.,lZx_XOuL5wACxaNtby4JEA,aiA-Ig8OFq2Svaxi0oz2Zg,"Happy hour review only!!!
The details:
-Monday thru Friday from 3pm to 6:30pm
-$4 drafts, $4 house wines, &amp; $5 premium wells
-Select starters, pizzas &amp; flatbreads at a reduced price
-Available in the bar, bocce, bowling, and patio areas
As advertised, they claim they were &#34;voted Chicago&#39;s best happy hour&#34; and rightfully so.  Tried the stuffed mushrooms, tenderloin sliders, and the chicken &amp; avocado club flatbread. All of the food was excellent and worth the happy hour prices in my opinion. I think the only thing I can complain on is that their draft selection is limited to 6 craft brews. Service was great on this last visit when we sat at the bar front.
Anyways, get yo drink on! &#39;Til next time, cheers!",5,5,8,1,3,0,0,4," 
happy hour review only !!! : Positive
the details : - monday thru friday from 3pm to 6:30 pm - $ 4 drafts , $ 4 house wines , & $ 5 premium wells - select starters , pizzas & flatbreads at a reduced price - available in the bar , bocce , bowling , and patio areas as advertised , they claim they were ` voted chicago 's best happy hour ' and rightfully so . : Negative
tried the stuffed mushrooms , tenderloin sliders , and the chicken & avocado club flatbread . : Negative
all of the food was excellent and worth the happy hour prices in my opinion . : Verypositive
i think the only thing i can complain on is that their draft selection is limited to 6 craft brews . : Negative
service was great on this last visit when we sat at the bar front . : Positive
anyways , get yo drink on ! : Negative
'til next time , cheers ! : Positive"
pinstripes-chicago-2,Bobo M.,a2D0r4lPSJ641zfLZGxS3g,su1WMVbmnIA5EbLCaq5lpA,"Had a great lunch here while being at Navy Pier. everything we ordered was great,Caesar salad with shrimp, crispy chicken sandwich... bottomless soup bowl and salad.Hard not to love this place.And it&#39;s beautiful inside,nicely broken up into different seating areas.",5,3,2,0,1,0,0,1," 
had a great lunch here while being at navy pier . : Positive
everything we ordered was great , caesar salad with shrimp , crispy chicken sandwich ... bottomless soup bowl and salad.hard not to love this place.and it 's beautiful inside , nicely broken up into different seating areas . : Negative"
pinstripes-chicago-2,Michael J.,LCLJGbpcJ61Zst_yLBATUw,wdvT1nYYUNq6RvpB5Nkoiw,"The happy hour here is very good. We had the pizza, calamari, and the mozzarella balls. All were very good!!",4,5,3,1,1,0,0,1," 
the happy hour here is very good . : Verypositive
we had the pizza , calamari , and the mozzarella balls . : Negative
all were very good !! : Positive"
pinstripes-chicago-2,Abhishek M.,eBSi_YB7h7Xh8EM386f05Q,Stn-oh8ML7birfWdq47obw,"We just celebrated my birthday dinner here last night. Although, my wife (party organizer) had some initial hiccups securing a room/space for our group of 15, the General Manager Ben came to her rescue and made sure that we had the option of sitting outside on their river facing patio or got a private room, if the weather didn&#39;t cooperate. Sadly, it was cloudy and chilly so we sat in the private room but our group had a great time. Service through out the night was excellent and our server was patient and gave us plenty of time to order apps and eventually dinner. Drink orders through out the night were timely and no one had to wait too long.
Everything on the menu tasted great. Our table got calamari, various flatbreads, salads, bruschetta, sea bass, some pasta, ribs, risotto to name a few. Food was very good, not your typical bowling alley fare. This was gourmet! 
They were also great in letting my wife bring cup cakes and a bottle of champagne. They chilled the champagne and brought out 15 flutes when it was time to toast. 
Overall, we were very pleased and recommend this Pinstripes for your next night out, group or work celebration etc.",5,5,10,1,4,2,0,5," 
we just celebrated my birthday dinner here last night . : Neutral
although , my wife -LRB- party organizer -RRB- had some initial hiccups securing a room/space for our group of 15 , the general manager ben came to her rescue and made sure that we had the option of sitting outside on their river facing patio or got a private room , if the weather did n't cooperate . : Negative
sadly , it was cloudy and chilly so we sat in the private room but our group had a great time . : Negative
service through out the night was excellent and our server was patient and gave us plenty of time to order apps and eventually dinner . : Positive
drink orders through out the night were timely and no one had to wait too long . : Negative
everything on the menu tasted great . : Positive
our table got calamari , various flatbreads , salads , bruschetta , sea bass , some pasta , ribs , risotto to name a few . : Verypositive
food was very good , not your typical bowling alley fare . : Positive
this was gourmet ! : Neutral
they were also great in letting my wife bring cup cakes and a bottle of champagne . : Positive
they chilled the champagne and brought out 15 flutes when it was time to toast . : Negative
overall , we were very pleased and recommend this pinstripes for your next night out , group or work celebration etc. . : Negative"
pinstripes-chicago-2,Maile K.,HVu5_nXtY36OLjnBFk2HGA,r43gMYOMDuL7arKwTLoWbg,"We sat on the patio and while it was hot the views and ambience was worth it. I had the chicken and avocado flatbread and shared some fries which were very good. Our waiter, Kane was excellent. I tried some of the ahi salad, delicious. Very fun place with bowling alleys and bocce lanes. Fun. We were given free hats which was very cool.",5,5,5,1,3,2,0,1," 
we sat on the patio and while it was hot the views and ambience was worth it . : Positive
i had the chicken and avocado flatbread and shared some fries which were very good . : Neutral
our waiter , kane was excellent . : Verypositive
i tried some of the ahi salad , delicious . : Negative
very fun place with bowling alleys and bocce lanes . : Positive
fun . : Positive
we were given free hats which was very cool . : Neutral"
pinstripes-chicago-2,Julie S.,Ye6uOQhdb5yZAXJkrcDQ7w,XtX_KL5LMa2blN2jVoDgYw,"I was celebrating my friend&#39;s birthday yesterday at Pinstripes. We were a large group, but nonetheless, I expect to have at least decent service when I&#39;m at a restaurant in Streeterville. If I was looking for bad service, I would have gone to a restaurant in Wrigleyville. 
Our waiter was not helpful by any means. Upon taking my order, I honestly did not have time to review the menu, so I decided to ask for some recommendations from your &#34;trained associate.&#34; He asked me if I had a taste for anything in particular, and I replied &#34;I do not, I&#39;m quite flexible.&#34; His response, &#34;Well, everything on the menu is good.&#34; I then replied, &#34;Well that wasn&#39;t too helpful,&#34; because it wasn&#39;t. He then continued, &#34;Well if you aren&#39;t going to give me any direction, I can&#39;t help you.&#34; 
I was so shocked with his response, I was actually quite offended. I gave him a $2 tip, when really I should have not given him anything. I&#39;m still very bothered by this incident and do not plan on returning. I&#39;ve already been informing my network of how terrible this establishment really is.",1,1,11,0,1,2,0,10," 
i was celebrating my friend 's birthday yesterday at pinstripes . : Neutral
we were a large group , but nonetheless , i expect to have at least decent service when i 'm at a restaurant in streeterville . : Neutral
if i was looking for bad service , i would have gone to a restaurant in wrigleyville . : Negative
our waiter was not helpful by any means . : Negative
upon taking my order , i honestly did not have time to review the menu , so i decided to ask for some recommendations from your ` trained associate . ' : Negative
he asked me if i had a taste for anything in particular , and i replied ' i do not , i 'm quite flexible . ' : Negative
his response , ` well , everything on the menu is good . ' : Positive
i then replied , ` well that was n't too helpful , ' because it was n't . : Negative
he then continued , ` well if you are n't going to give me any direction , i ca n't help you . ' : Negative
i was so shocked with his response , i was actually quite offended . : Negative
i gave him a $ 2 tip , when really i should have not given him anything . : Negative
i 'm still very bothered by this incident and do not plan on returning . : Negative
i 've already been informing my network of how terrible this establishment really is . : Negative"
pinstripes-chicago-2,Jean L.,onY0SO_5Zl0IjO6R4-SVrQ,7nCL_lIE3oXVamCVFkyoQg,"I&#39;ve come here on a couple of occasions now and my thoughts on this place are overall positive, but mixed.
The best time to go: happy hour! the appetizers and flatbreads are at a great price and the drinks are very value-based.
the not so great time to go: brunch for the next two weeks. They&#39;re on a &#34;holiday brunch&#34; schedule which means it&#39;s $35/person AYCE + bottomless mimosas while it is normally $28. I&#39;m not quite sure where the extra $7 came in. There was nothing that made me feel like &#34;damn that was worth it.&#34; Yes, they had smoked salmon, yes they had prime rib, and yes they had endless mimosas. But if you&#39;re not a huge drinker, i think you&#39;d be disappointed with the stale pizza, dry chicken fingers and overdressed salads. It was decent for the price but nothing I think I&#39;ll come back to anytime soon. On top of which, the wait staff seemed to really rush us to leave (asked if they could give us our checks while our plates and mimosa glasses were quite full on two occasions).
Other than the food and service, though, the venue itself is quite the treasure. Clean, spacious, and fun!",4,5,13,2,4,0,0,7," 
i 've come here on a couple of occasions now and my thoughts on this place are overall positive , but mixed . : Positive
the best time to go : happy hour ! : Verypositive
the appetizers and flatbreads are at a great price and the drinks are very value-based . : Positive
the not so great time to go : brunch for the next two weeks . : Negative
they 're on a ` holiday brunch ' schedule which means it 's $ 35/person ayce + bottomless mimosas while it is normally $ 28 . : Negative
i 'm not quite sure where the extra $ 7 came in . : Negative
there was nothing that made me feel like ` damn that was worth it . ' : Positive
yes , they had smoked salmon , yes they had prime rib , and yes they had endless mimosas . : Negative
but if you 're not a huge drinker , i think you 'd be disappointed with the stale pizza , dry chicken fingers and overdressed salads . : Negative
it was decent for the price but nothing i think i 'll come back to anytime soon . : Negative
on top of which , the wait staff seemed to really rush us to leave -LRB- asked if they could give us our checks while our plates and mimosa glasses were quite full on two occasions -RRB- . : Negative
other than the food and service , though , the venue itself is quite the treasure . : Positive
clean , spacious , and fun ! : Verypositive"
